Player,Team,FantPos,Age,G,Cmp,PassAtt,PassYds,PassTD,Int,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,PPR,PosRank,OvRank,Year,adp,draft_pick,draft_year,Experience,Rookie,Soph,Third
JulianEdelman,Patriots,WR,34,6,0.33,0.33,6.33,0.0,0.0,0.33,3.67,0.0,6.5,3.5,52.5,0.0,9.37,110,,2020,77.2,232,2009,11,0,0,0
DeSeanJackson,Eagles,WR,34,5,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,5.2,2.8,47.2,0.2,8.96,116,,2020,127.1,49,2008,12,0,0,0
JordanHoward,2TM,RB,26,7,0.0,0.0,0.0,0.0,0.0,5.0,8.57,0.57,0.14,0.14,-0.43,0.0,4.39,84,,2020,80.0,150,2016,4,0,0,0
BryanEdwards,Raiders,WR,22,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.92,16.08,0.08,3.02,129,,2020,164.2,81,2020,0,1,0,0
ChrisThompson,Jaguars,RB,30,8,0.0,0.0,0.0,0.0,0.0,0.88,2.5,0.0,2.88,2.5,18.25,0.12,5.32,92,,2020,149.6,150,2004,16,0,0,0
ChrisThompson,Jaguars,RB,30,8,0.0,0.0,0.0,0.0,0.0,0.88,2.5,0.0,2.88,2.5,18.25,0.12,5.32,92,,2020,149.6,154,2013,7,0,0,0
LeSeanMcCoy,Buccaneers,RB,32,10,0.0,0.0,0.0,0.0,0.0,1.0,3.1,0.0,1.9,1.5,10.1,0.0,2.82,111,,2020,156.0,53,2009,11,0,0,0
TarikCohen,Bears,RB,25,3,0.0,0.0,0.0,0.0,0.0,4.67,24.67,0.0,3.0,2.0,13.67,0.0,5.83,117,,2020,84.6,119,2017,3,0,0,0
DeAndreWashington,2TM,RB,27,4,0.0,0.0,0.0,0.0,0.0,7.75,22.75,0.0,2.5,1.25,7.5,0.0,4.28,114,,2020,161.4,143,2016,4,0,0,0
SaquonBarkley,Giants,RB,23,2,0.0,0.0,0.0,0.0,0.0,9.5,17.0,0.0,4.5,3.0,30.0,0.0,7.7,120,,2020,2.5,2,2018,2,0,0,1
ParrisCampbell,Colts,WR,23,2,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,4.5,3.0,35.5,0.0,7.35,171,,2020,158.4,59,2019,1,0,1,0
TevinColeman,49ers,RB,27,8,0.0,0.0,0.0,0.0,0.0,3.5,6.62,0.0,0.62,0.5,4.25,0.0,1.59,122,,2020,96.4,73,2015,5,0,0,0
CourtlandSutton,Broncos,WR,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,66.0,0.0,9.6,176,,2020,58.1,40,2018,2,0,0,1
MarlonMack,Colts,RB,24,1,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,3.0,3.0,30.0,0.0,8.6,133,,2020,74.6,143,2017,3,0,0,0
JonathanTaylor,Colts,RB,22,17,0.0,0.0,0.0,0.0,0.0,19.53,106.53,1.06,3.0,2.35,21.18,0.12,21.95,1,1.0,2021,13.8,41,2020,1,0,1,0
CooperKupp,Rams,WR,28,17,0.0,0.06,0.0,0.0,0.0,0.24,1.06,0.0,11.24,8.53,114.53,0.94,25.85,1,2.0,2021,41.3,69,2017,4,0,0,0
DeeboSamuel,49ers,WR,25,16,0.06,0.12,1.5,0.06,0.0,3.69,22.81,0.5,7.56,4.81,87.81,0.38,21.19,2,3.0,2021,89.8,36,2019,2,0,0,1
JoshAllen,Bills,QB,25,17,24.06,38.0,259.24,2.12,0.88,7.18,44.88,0.35,0.0,0.0,0.0,0.0,23.68,1,4.0,2021,34.4,7,2018,3,0,0,0
JoshAllen,Bills,QB,25,17,24.06,38.0,259.24,2.12,0.88,7.18,44.88,0.35,0.0,0.0,0.0,0.0,23.68,1,4.0,2021,34.4,7,2019,2,0,0,1
JustinHerbert,Chargers,QB,23,17,26.06,39.53,294.94,2.24,0.88,3.71,17.76,0.18,0.0,0.0,0.0,0.0,22.4,2,6.0,2021,69.3,6,2020,1,0,1,0
TomBrady,Buccaneers,QB,44,17,28.53,42.29,312.71,2.53,0.71,1.65,4.76,0.12,0.0,0.0,0.0,0.0,22.04,3,7.0,2021,77.8,199,2000,21,0,0,0
MarkAndrews,Ravens,TE,26,17,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,9.0,6.29,80.06,0.53,17.71,1,8.0,2021,52.8,86,2018,3,0,0,0
JustinJefferson,Vikings,WR,22,17,0.12,0.24,2.06,0.0,0.0,0.35,0.82,0.0,9.82,6.35,95.06,0.59,19.44,4,10.0,2021,22.4,22,2020,1,0,1,0
JoeMixon,Bengals,RB,25,16,0.0,0.0,0.0,0.0,0.0,18.25,75.31,0.81,3.0,2.62,19.62,0.19,17.99,3,11.0,2021,19.2,48,2017,4,0,0,0
DavanteAdams,Packers,WR,29,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,7.69,97.06,0.69,21.52,5,12.0,2021,6.4,53,2014,7,0,0,0
PatrickMahomes,Chiefs,QB,26,17,25.65,38.71,284.65,2.18,0.76,3.88,22.41,0.12,0.0,0.0,0.0,0.0,21.28,4,13.0,2021,22.9,10,2017,4,0,0,0
NajeeHarris,Steelers,RB,23,17,0.0,0.0,0.0,0.0,0.0,18.06,70.59,0.41,5.53,4.35,27.47,0.18,17.69,4,14.0,2021,12.9,24,2021,0,1,0,0
TravisKelce,Chiefs,TE,32,16,0.0,0.0,0.0,0.0,0.0,0.12,0.19,0.06,8.38,5.75,70.31,0.56,16.42,2,15.0,2021,8.2,63,2013,8,0,0,0
JamesConner,Cardinals,RB,26,15,0.0,0.0,0.0,0.0,0.0,13.47,50.13,1.0,2.6,2.47,25.0,0.2,17.18,5,16.0,2021,96.2,105,2017,4,0,0,0
MikeEvans,Buccaneers,WR,28,16,0.0,0.0,0.0,0.0,0.0,0.06,0.62,0.0,7.12,4.62,64.69,0.88,16.41,6,17.0,2021,37.8,7,2014,7,0,0,0
AaronRodgers,Packers,QB,38,16,22.88,33.19,257.19,2.31,0.25,2.06,6.31,0.19,0.06,0.06,-0.25,0.0,20.83,5,18.0,2021,59.0,24,2005,16,0,0,0
TyreekHill,Chiefs,WR,27,17,0.0,0.0,0.0,0.0,0.0,0.53,5.65,0.0,9.35,6.53,72.88,0.53,17.44,7,19.0,2021,10.6,165,2016,5,0,0,0
MatthewStafford,Rams,QB,33,17,23.76,35.35,287.41,2.41,1.0,1.88,2.53,0.0,0.0,0.0,0.0,0.0,19.39,6,20.0,2021,85.0,1,2009,12,0,0,0
StefonDiggs,Bills,WR,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,6.06,72.06,0.59,16.79,8,21.0,2021,13.5,146,2015,6,0,0,0
EzekielElliott,Cowboys,RB,26,17,0.06,0.06,0.24,0.0,0.0,13.94,58.94,0.59,3.82,2.76,16.88,0.12,14.83,6,22.0,2021,5.3,4,2016,5,0,0,0
DakPrescott,Cowboys,QB,28,16,25.62,37.25,278.06,2.31,0.62,3.0,9.12,0.06,0.0,0.0,0.0,0.0,20.04,7,23.0,2021,66.7,135,2016,5,0,0,0
NickChubb,Browns,RB,26,14,0.0,0.0,0.0,0.0,0.0,16.29,89.93,0.57,1.79,1.43,12.43,0.07,15.38,7,24.0,2021,9.9,35,2018,3,0,0,0
MikeWilliams,Chargers,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,4.75,71.62,0.56,15.41,9,25.0,2021,116.2,4,2002,19,0,0,0
MikeWilliams,Chargers,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,4.75,71.62,0.56,15.41,9,25.0,2021,116.2,10,2005,16,0,0,0
MikeWilliams,Chargers,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,4.75,71.62,0.56,15.41,9,25.0,2021,116.2,101,2010,11,0,0,0
MikeWilliams,Chargers,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,4.75,71.62,0.56,15.41,9,25.0,2021,116.2,7,2017,4,0,0,0
TylerLockett,Seahawks,WR,29,16,0.0,0.0,0.0,0.0,0.0,0.12,0.56,0.0,6.69,4.56,73.44,0.5,15.09,11,27.0,2021,48.4,69,2015,6,0,0,0
DamienHarris,Patriots,RB,24,15,0.0,0.0,0.0,0.0,0.0,13.47,61.93,1.0,1.4,1.2,8.8,0.0,14.01,8,28.0,2021,55.5,87,2019,2,0,0,1
JoeBurrow,Bengals,QB,25,16,22.88,32.5,288.19,2.12,0.88,2.5,7.38,0.12,0.0,0.0,0.0,0.0,19.64,8,29.0,2021,112.4,1,2020,1,0,1,0
DiontaeJohnson,Steelers,WR,25,16,0.0,0.0,0.0,0.0,0.0,0.31,3.31,0.0,10.56,6.69,72.56,0.5,17.15,12,30.0,2021,44.9,66,2019,2,0,0,1
JalenHurts,Eagles,QB,23,15,17.67,28.8,209.6,1.07,0.6,9.27,52.27,0.67,0.07,0.0,0.0,0.0,20.81,9,31.0,2021,100.2,53,2020,1,0,1,0
AlvinKamara,Saints,RB,26,13,0.0,0.0,0.0,0.0,0.0,18.46,69.08,0.31,5.15,3.62,33.77,0.38,18.05,9,32.0,2021,3.8,67,2017,4,0,0,0
LeonardFournette,Buccaneers,RB,26,14,0.0,0.07,0.0,0.0,0.0,12.86,58.0,0.57,6.0,4.93,32.43,0.14,18.26,11,34.0,2021,90.1,4,2017,4,0,0,0
GeorgeKittle,49ers,TE,28,14,0.0,0.0,0.0,0.0,0.0,0.21,1.43,0.0,6.71,5.07,65.0,0.43,14.14,4,37.0,2021,28.5,146,2017,4,0,0,0
CeeDeeLamb,Cowboys,WR,22,16,0.0,0.0,0.0,0.0,0.0,0.56,4.75,0.0,7.5,4.94,68.88,0.38,14.55,14,39.0,2021,29.6,17,2020,1,0,1,0
KylerMurray,Cardinals,QB,24,14,23.79,34.36,270.5,1.71,0.71,6.29,30.21,0.36,0.0,0.0,0.5,0.0,21.46,10,40.0,2021,41.3,1,2019,2,0,0,1
KirkCousins,Vikings,QB,33,16,23.25,35.06,263.81,2.06,0.44,1.81,7.19,0.06,0.0,0.0,0.0,0.0,18.77,11,41.0,2021,160.9,102,2012,9,0,0,0
AaronJones,Packers,RB,27,15,0.0,0.0,0.0,0.0,0.0,11.4,53.27,0.27,4.33,3.47,26.07,0.4,15.27,13,42.0,2021,7.5,182,2017,4,0,0,0
KeenanAllen,Chargers,WR,29,16,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.81,6.62,71.12,0.38,16.11,15,43.0,2021,25.9,76,2013,8,0,0,0
DalvinCook,Vikings,RB,26,13,0.0,0.0,0.0,0.0,0.0,19.15,89.15,0.46,3.77,2.62,17.23,0.0,15.87,15,46.0,2021,2.5,41,2017,4,0,0,0
JoshJacobs,Raiders,RB,23,15,0.0,0.0,0.0,0.0,0.0,14.47,58.13,0.6,4.27,3.6,23.2,0.0,15.07,16,47.0,2021,35.4,24,2019,2,0,0,1
RobGronkowski,Buccaneers,TE,32,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,4.58,66.83,0.5,14.27,5,48.0,2021,142.8,42,2010,11,0,0,0
TeeHiggins,Bengals,WR,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,5.29,77.93,0.43,15.65,17,49.0,2021,61.3,33,2020,1,0,1,0
ChrisGodwin,Buccaneers,WR,25,14,0.0,0.0,0.0,0.0,0.0,0.29,1.5,0.07,9.07,7.0,78.79,0.36,17.31,19,52.0,2021,47.2,84,2017,4,0,0,0
HunterHenry,Patriots,TE,27,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,2.94,35.47,0.53,9.66,7,53.0,2021,149.7,35,2016,5,0,0,0
MelvinGordon,Broncos,RB,28,16,0.0,0.0,0.0,0.0,0.0,12.69,57.38,0.5,2.38,1.75,13.31,0.12,12.19,17,54.0,2021,75.2,15,2015,6,0,0,0
JaylenWaddle,Dolphins,WR,23,16,0.0,0.0,0.0,0.0,0.0,0.12,0.19,0.06,8.75,6.5,63.44,0.38,15.36,21,55.0,2021,99.2,6,2021,0,1,0,0
BrandinCooks,Texans,WR,28,16,0.0,0.0,0.0,0.0,0.0,0.12,1.31,0.0,8.38,5.62,64.81,0.38,14.49,20,56.0,2021,102.9,20,2014,7,0,0,0
DallasGoedert,Eagles,TE,26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,3.73,55.33,0.27,11.0,8,57.0,2021,93.9,49,2018,3,0,0,0
DarnellMooney,Bears,WR,24,17,0.0,0.0,0.0,0.0,0.0,0.35,1.88,0.06,8.24,4.76,62.06,0.24,12.92,22,58.0,2021,109.0,173,2020,1,0,1,0
KylePitts,Falcons,TE,21,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,4.0,60.35,0.06,10.39,9,59.0,2021,40.3,4,2021,0,1,0,0
JavonteWilliams,Broncos,RB,21,17,0.0,0.0,0.0,0.0,0.0,11.94,53.12,0.24,3.12,2.53,18.59,0.18,12.05,18,60.0,2021,52.7,35,2021,0,1,0,0
ZachErtz,2TM,TE,31,17,0.0,0.0,0.0,0.0,0.0,0.06,0.24,0.0,6.59,4.35,44.88,0.29,10.63,10,62.0,2021,157.1,35,2013,8,0,0,0
TerryMcLaurin,WFT,WR,26,17,0.0,0.0,0.0,0.0,0.0,0.06,0.71,0.0,7.65,4.53,61.94,0.29,12.56,24,63.0,2021,30.3,76,2019,2,0,0,1
MarquiseBrown,Ravens,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.06,0.31,0.0,9.12,5.69,63.0,0.38,14.14,25,64.0,2021,140.9,25,2019,2,0,0,1
AmariCooper,Cowboys,WR,27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,4.53,57.67,0.53,13.5,26,65.0,2021,40.0,4,2015,6,0,0,0
DevinSingletary,Bills,RB,24,17,0.0,0.0,0.0,0.0,0.0,11.06,51.18,0.41,2.94,2.35,13.41,0.06,11.64,19,66.0,2021,91.2,74,2019,2,0,0,1
DavidMontgomery,Bears,RB,24,13,0.0,0.08,0.0,0.0,0.08,17.31,65.31,0.54,3.92,3.23,23.15,0.0,15.0,20,69.0,2021,25.9,73,2019,2,0,0,1
MikeGesicki,Dolphins,TE,26,17,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,6.59,4.29,45.88,0.12,9.71,11,74.0,2021,114.3,42,2018,3,0,0,0
RyanTannehill,Titans,QB,33,17,21.0,31.24,219.65,1.24,0.82,3.24,15.88,0.41,0.0,0.0,0.0,0.0,15.79,12,78.0,2021,96.1,8,2012,9,0,0,0
CarsonWentz,Colts,QB,29,17,18.94,30.35,209.59,1.59,0.41,3.35,12.65,0.06,0.0,0.0,0.0,0.0,15.18,13,,2021,167.1,2,2016,5,0,0,0
RussellWilson,Seahawks,QB,33,14,18.5,28.57,222.36,1.79,0.43,3.07,13.07,0.14,0.0,0.0,0.0,0.0,17.34,15,,2021,69.4,75,2012,9,0,0,0
LamarJackson,Ravens,QB,24,12,20.5,31.83,240.17,1.33,1.08,11.08,63.92,0.17,0.0,0.0,0.0,0.0,20.0,16,,2021,50.9,32,2018,3,0,0,0
MacJones,Patriots,QB,23,17,20.71,30.65,223.59,1.29,0.76,2.59,7.59,0.0,0.0,0.0,0.0,0.0,13.23,18,,2021,157.4,15,2021,0,1,0,0
MattRyan,Falcons,QB,36,17,22.06,32.94,233.41,1.18,0.71,2.35,4.82,0.06,0.0,0.0,0.0,0.0,13.11,19,,2021,129.8,3,2008,13,0,0,0
BenRoethlisberger,Steelers,QB,39,16,24.38,37.81,233.75,1.38,0.62,1.25,0.31,0.06,0.0,0.0,0.0,0.0,13.63,21,,2021,143.2,11,2004,17,0,0,0
TrevorLawrence,Jaguars,QB,22,17,21.12,35.41,214.18,0.71,1.0,4.29,19.65,0.12,0.0,0.0,0.0,0.0,11.71,23,,2021,144.7,1,2021,0,1,0,0
BakerMayfield,Browns,QB,26,14,18.07,29.86,215.0,1.21,0.93,2.64,9.57,0.07,0.0,0.0,0.79,0.0,12.92,26,,2021,134.3,1,2018,3,0,0,0
TuaTagovailoa,Dolphins,QB,23,13,20.23,29.85,204.08,1.23,0.77,3.23,9.85,0.23,0.0,0.0,0.0,0.0,13.92,25,,2021,160.6,5,2020,1,0,1,0
ZachWilson,Jets,QB,22,13,16.38,29.46,179.54,0.69,0.85,2.23,14.23,0.31,0.08,0.0,0.0,0.0,11.68,30,,2021,149.1,2,2021,0,1,0,0
DarrellHenderson,Rams,RB,24,12,0.0,0.0,0.0,0.0,0.0,12.42,57.33,0.42,3.33,2.42,14.67,0.25,13.62,26,,2021,43.8,70,2019,2,0,0,1
JustinFields,Bears,QB,22,12,13.25,22.5,155.83,0.58,0.83,6.0,35.0,0.17,0.0,0.0,0.0,0.0,10.57,31,,2021,125.6,11,2021,0,1,0,0
MylesGaskin,Dolphins,RB,24,17,0.0,0.0,0.0,0.0,0.0,10.18,36.0,0.18,3.71,2.88,13.76,0.24,10.21,28,,2021,45.7,234,2019,2,0,0,1
SonyMichel,Rams,RB,26,17,0.0,0.0,0.0,0.0,0.0,12.24,49.71,0.24,1.94,1.24,7.53,0.06,8.61,27,,2021,93.4,31,2018,3,0,0,0
TonyPollard,Cowboys,RB,24,15,0.0,0.0,0.0,0.0,0.0,8.67,47.93,0.13,3.07,2.6,22.47,0.0,10.84,29,,2021,102.7,128,2019,2,0,0,1
DeVontaSmith,Eagles,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,3.76,53.88,0.29,10.92,30,,2021,77.6,10,2021,0,1,0,0
MichaelCarter,Jets,RB,22,14,0.0,0.0,0.0,0.0,0.0,10.5,45.64,0.29,3.93,2.57,23.21,0.0,11.03,30,,2021,76.1,107,2021,0,1,0,0
MichaelCarter,Jets,RB,22,14,0.0,0.0,0.0,0.0,0.0,10.5,45.64,0.29,3.93,2.57,23.21,0.0,11.03,30,,2021,76.1,154,2021,0,1,0,0
TylerBoyd,Bengals,WR,27,16,0.06,0.06,2.88,0.0,0.0,0.12,1.38,0.0,5.88,4.19,51.75,0.31,11.49,33,,2021,97.3,55,2016,5,0,0,0
JameisWinston,Saints,QB,27,7,13.57,23.0,167.14,2.0,0.43,4.57,23.71,0.14,0.0,0.0,0.0,0.0,16.77,33,,2021,137.3,1,2015,6,0,0,0
RashaadPenny,Seahawks,RB,25,10,0.0,0.0,0.0,0.0,0.0,11.9,74.9,0.6,0.8,0.6,4.8,0.0,12.17,31,,2021,137.9,27,2018,3,0,0,0
BrandonAiyuk,49ers,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.29,1.0,0.0,4.94,3.29,48.59,0.29,10.02,34,,2021,53.9,25,2020,1,0,1,0
ChubaHubbard,Panthers,RB,22,17,0.0,0.0,0.0,0.0,0.0,10.12,36.0,0.29,2.18,1.47,10.24,0.06,8.09,33,,2021,127.6,126,2021,0,1,0,0
SaquonBarkley,Giants,RB,24,13,0.0,0.0,0.0,0.0,0.0,12.46,45.62,0.15,4.38,3.15,20.23,0.15,11.43,34,,2021,12.0,2,2018,3,0,0,0
ChaseClaypool,Steelers,WR,23,15,0.0,0.0,0.0,0.0,0.0,0.93,6.4,0.0,7.0,3.93,57.33,0.13,11.11,36,,2021,61.1,49,2020,1,0,1,0
MarvinJones,Jaguars,WR,31,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,4.29,48.94,0.24,10.6,37,,2021,126.0,166,2012,9,0,0,0
DeAndreHopkins,Cardinals,WR,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.2,57.2,0.8,14.72,39,,2021,17.0,27,2013,8,0,0,0
DevontaeBooker,Giants,RB,29,16,0.0,0.0,0.0,0.0,0.0,9.06,37.06,0.12,2.81,2.5,16.75,0.06,9.01,35,,2021,155.5,136,2016,5,0,0,0
RhamondreStevenson,Patriots,RB,23,12,0.0,0.0,0.0,0.0,0.0,11.08,50.5,0.42,1.5,1.17,10.25,0.0,9.58,36,,2021,121.3,120,2021,0,1,0,0
ChaseEdmonds,Cardinals,RB,25,12,0.0,0.0,0.0,0.0,0.0,9.67,49.33,0.17,4.42,3.58,25.92,0.0,11.94,37,,2021,60.4,134,2018,3,0,0,0
RussellGage,Falcons,WR,25,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,4.71,55.0,0.29,11.64,45,,2021,133.8,194,2018,3,0,0,0
ElijahMoore,Jets,WR,21,11,0.0,0.0,0.0,0.0,0.0,0.45,4.91,0.09,7.0,3.91,48.91,0.45,12.56,46,,2021,132.6,34,2021,0,1,0,0
MikeDavis,Falcons,RB,28,17,0.0,0.0,0.0,0.0,0.0,8.12,29.59,0.18,3.41,2.59,15.24,0.06,8.13,39,,2021,43.1,126,2015,6,0,0,0
AlexanderMattison,Vikings,RB,23,16,0.0,0.0,0.0,0.0,0.0,8.38,30.69,0.19,2.44,2.0,14.25,0.06,7.87,40,,2021,106.5,102,2019,2,0,0,1
LataviusMurray,Ravens,RB,31,14,0.0,0.0,0.0,0.0,0.0,8.5,35.79,0.43,0.93,0.71,5.36,0.0,7.4,42,,2021,130.6,181,2013,8,0,0,0
JamaalWilliams,Lions,RB,26,13,0.0,0.0,0.0,0.0,0.0,11.77,46.23,0.23,2.15,2.0,12.08,0.0,9.22,41,,2021,92.0,134,2017,4,0,0,0
PatFreiermuth,Steelers,TE,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,3.75,31.06,0.44,9.48,12,,2021,157.3,55,2021,0,1,0,0
CourtlandSutton,Broncos,WR,26,17,0.06,0.06,0.94,0.0,0.0,0.0,0.0,0.0,5.76,3.41,45.65,0.12,8.84,47,,2021,85.7,40,2018,3,0,0,0
RobertWoods,Rams,WR,29,9,0.0,0.0,0.0,0.0,0.0,0.89,5.11,0.11,7.67,5.0,61.78,0.44,15.24,48,,2021,35.1,41,2013,8,0,0,0
GabrielDavis,Bills,WR,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,2.19,34.31,0.38,7.87,49,,2021,144.3,128,2020,1,0,1,0
NoahFant,Broncos,TE,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,4.25,41.88,0.25,9.94,13,,2021,79.2,20,2019,2,0,0,1
ChristianMcCaffrey,Panthers,RB,25,7,0.0,0.0,0.0,0.0,0.0,14.14,63.14,0.14,5.86,5.29,49.0,0.14,18.21,44,,2021,1.2,8,2017,4,0,0,0
MilesSanders,Eagles,RB,24,12,0.0,0.0,0.0,0.0,0.0,11.42,62.83,0.0,2.83,2.17,13.17,0.0,9.77,43,,2021,38.7,53,2019,2,0,0,1
KennethGainwell,Eagles,RB,22,16,0.0,0.0,0.0,0.0,0.0,4.25,18.19,0.31,3.12,2.06,15.81,0.06,7.71,45,,2021,154.8,150,2021,0,1,0,0
KareemHunt,Browns,RB,26,8,0.0,0.0,0.0,0.0,0.0,9.75,48.25,0.62,3.38,2.75,21.75,0.0,13.75,46,,2021,53.2,86,2017,4,0,0,0
TylerHigbee,Rams,TE,28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,4.07,37.33,0.33,9.8,14,,2021,95.8,110,2016,5,0,0,0
JaredCook,Chargers,TE,34,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,3.0,35.25,0.25,8.28,15,,2021,155.0,89,2009,12,0,0,0
MecoleHardman,Chiefs,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.47,2.71,0.0,4.88,3.47,40.76,0.12,8.29,55,,2021,100.0,56,2019,2,0,0,1
MarkIngram,2TM,RB,32,14,0.0,0.0,0.0,0.0,0.0,11.43,39.57,0.14,2.5,1.93,11.57,0.0,7.76,54,,2021,154.2,28,2011,10,0,0,0
ZackMoss,Bills,RB,24,13,0.0,0.0,0.0,0.0,0.0,7.38,26.54,0.31,2.46,1.77,15.15,0.08,8.09,53,,2021,83.8,86,2020,1,0,1,0
JarvisLandry,Browns,WR,29,12,0.0,0.0,0.0,0.0,0.0,0.5,3.33,0.17,7.25,4.33,47.5,0.17,11.08,56,,2021,118.2,63,2014,7,0,0,0
AntonioBrown,Buccaneers,WR,33,7,0.0,0.0,0.0,0.0,0.0,0.14,0.86,0.0,8.86,6.0,77.86,0.57,17.3,57,,2021,72.7,195,2010,11,0,0,0
DarrenWaller,Raiders,TE,29,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,5.0,60.45,0.18,12.14,18,,2021,21.5,204,2015,6,0,0,0
BryanEdwards,Raiders,WR,23,16,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,3.69,2.12,35.69,0.19,6.82,62,,2021,148.2,81,2020,1,0,1,0
KenyanDrake,Raiders,RB,27,12,0.0,0.0,0.0,0.0,0.0,5.25,21.17,0.17,3.33,2.5,24.25,0.08,8.54,57,,2021,102.9,73,2016,5,0,0,0
NyheimHines,Colts,RB,25,17,0.0,0.0,0.0,0.0,0.0,3.29,16.24,0.12,3.35,2.35,18.24,0.06,6.62,56,,2021,120.6,104,2018,3,0,0,0
CoreyDavis,Jets,WR,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,3.78,54.67,0.44,11.69,64,,2021,89.6,5,2017,4,0,0,0
GeraldEverett,Seahawks,TE,27,15,0.0,0.0,0.0,0.0,0.0,0.2,1.33,0.0,4.2,3.2,31.87,0.27,7.85,21,,2021,156.6,44,2017,4,0,0,0
RonaldJonesII,Buccaneers,RB,24,16,0.0,0.0,0.0,0.0,0.0,6.31,26.75,0.25,0.81,0.62,4.0,0.0,4.95,58,,2021,79.8,38,2018,3,0,0,0
NelsonAgholor,Patriots,WR,28,15,0.0,0.0,0.0,0.0,0.0,0.2,0.73,0.0,4.27,2.47,31.53,0.2,6.89,66,,2021,170.7,20,2015,6,0,0,0
RandallCobb,Packers,WR,31,12,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,3.25,2.33,31.25,0.42,7.8,68,,2021,159.7,64,2011,10,0,0,0
TreyLance,49ers,QB,21,6,6.83,11.83,100.5,0.83,0.33,6.33,28.0,0.17,0.0,0.0,0.0,0.0,10.82,40,,2021,118.2,3,2021,0,1,0,0
JustinJackson,Chargers,RB,25,14,0.0,0.0,0.0,0.0,0.0,4.86,26.0,0.14,1.79,1.57,12.71,0.0,6.16,60,,2021,154.6,251,2018,3,0,0,0
DeVanteParker,Dolphins,WR,28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,4.0,51.5,0.2,10.35,70,,2021,162.3,14,2015,6,0,0,0
HenryRuggsIII,Raiders,WR,22,7,0.0,0.0,0.0,0.0,0.0,0.43,2.29,0.0,5.14,3.43,67.0,0.29,12.07,74,,2021,123.9,12,2020,1,0,1,0
EvanEngram,Giants,TE,27,15,0.0,0.0,0.0,0.0,0.0,0.07,-0.2,0.0,4.87,3.07,27.2,0.2,6.83,23,,2021,150.9,23,2017,4,0,0,0
MichaelGallup,Cowboys,WR,25,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,3.89,49.44,0.22,10.17,81,,2021,135.4,81,2018,3,0,0,0
RondaleMoore,Cardinals,WR,21,14,0.0,0.0,0.0,0.0,0.0,1.29,5.43,0.0,4.57,3.86,31.07,0.07,7.79,85,,2021,146.4,49,2021,0,1,0,0
KennyGolladay,Giants,WR,28,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,2.64,37.21,0.0,6.36,86,,2021,82.8,96,2017,4,0,0,0
